DATE (MM/DD/YYYY),HOUR-PST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (secondary) [W/m^2],Avg Global (uncorrected) [W/m^2],Avg Direct (uncorrected) [W/m^2],Avg Diffuse (uncorrected) [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 3m [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg CR1000 Temp [deg C],Avg RSR Battery [VDC]
12/13/2015,11,493.8319,860.2123,65.6095,493.3687,494.4158,904.9976,43.9004,17.9112,46.1688,1.9399,1015.7500,0.0000,60.1463,159.3833,25.8302,13.9490
12/13/2015,12,536.1505,858.8362,73.5600,535.7857,538.3046,904.2439,51.2544,18.8753,46.1193,1.7959,1014.5000,0.0000,57.4075,175.1567,25.5615,13.9607
12/13/2015,13,514.7363,796.8468,93.5257,513.3847,516.6576,842.1266,71.5288,19.2373,48.7695,2.2742,1013.5000,0.0000,58.1203,191.3900,25.4305,13.9770
12/13/2015,14,449.3248,697.9233,121.9198,445.1330,449.1420,742.5403,100.9145,18.4243,56.3678,3.0354,1013.0000,0.0000,62.1673,206.5583,24.9285,14.0213
12/13/2015,15,239.4190,274.4992,137.8021,234.9498,237.5637,299.8438,126.8499,17.6145,62.3330,2.7715,1012.7500,0.0000,68.9607,219.7233,23.5328,13.6408
12/13/2015,16,78.5316,69.4388,61.5268,76.2369,77.5209,81.2488,57.6773,16.4935,65.4402,2.2413,1011.7500,0.0000,77.7623,230.7750,20.6823,13.2885
12/13/2015,17,4.9987,0.4935,4.9621,4.8968,5.0449,3.5728,4.8783,15.6247,73.1387,2.5720,1011.0000,0.0000,87.8367,240.0867,18.3288,13.0418
12/13/2015,18,0.0409,0.0000,0.0409,0.0690,0.0369,0.0000,0.0369,13.4977,93.1350,2.4768,1010.2500,0.0169,99.2117,248.1700,15.6968,13.0127
12/13/2015,19,0.0317,0.0000,0.0317,0.0834,0.0285,0.0000,0.0285,13.7633,97.6383,3.6620,1009.5000,0.0212,111.0250,255.5517,14.4682,12.9803
12/13/2015,20,0.0556,0.0000,0.0556,0.0877,0.0501,0.0000,0.0501,14.0925,89.3550,4.2763,1009.0000,0.0042,123.2450,262.7883,14.1333,12.9583
12/13/2015,21,0.0610,0.0000,0.0610,0.0941,0.0550,0.0000,0.0550,13.9018,78.3023,4.5886,1008.5000,0.0000,135.6450,270.6550,14.1392,12.9397
12/13/2015,22,0.0518,0.0000,0.0518,0.1143,0.0466,0.0000,0.0466,12.8997,74.9675,2.1048,1008.2500,0.0000,148.0083,280.7633,13.2902,12.9195
12/13/2015,23,0.0626,0.0000,0.0626,0.1143,0.0564,0.0000,0.0564,12.5705,65.6685,2.0342,1009.0000,0.0000,159.7133,298.0883,12.3663,12.8968
12/14/2015,0,0.0518,0.0000,0.0518,0.1437,0.0466,0.0000,0.0466,11.9097,58.3115,2.6031,1009.7500,0.0000,167.9833,268.1369,11.7788,12.8745
12/14/2015,1,0.0657,0.0000,0.0657,0.1473,0.0591,0.0000,0.0591,10.9013,59.2547,1.8429,1009.7500,0.0000,165.5467,41.1860,10.8138,12.8495
12/14/2015,2,0.0255,0.0000,0.0255,-0.4219,0.0230,0.0000,0.0230,10.2125,60.3185,2.4469,1010.2500,0.0000,155.2183,70.3697,9.9278,12.8172
12/14/2015,3,0.0402,0.0000,0.0402,-0.4335,0.0362,0.0000,0.0362,9.6778,58.5270,1.6536,1010.7500,0.0000,143.1167,83.7273,9.3940,12.7882
12/14/2015,4,0.0680,0.0000,0.0680,-0.1208,0.0613,0.0000,0.0613,8.9028,60.9452,1.7457,1011.0000,0.0000,130.7083,92.6417,8.4700,12.7558
12/14/2015,5,0.0510,0.0000,0.0510,-0.2560,0.0459,0.0000,0.0459,8.3881,61.4275,1.2269,1010.5000,0.0000,118.3683,100.1383,7.8436,12.7277
12/14/2015,6,0.0015,0.0000,0.0015,-0.6953,0.0014,0.0000,0.0014,8.4532,57.6727,1.4124,1010.5000,0.0000,106.3117,107.3650,7.3483,12.7047
12/14/2015,7,1.5332,0.0000,1.5332,1.8910,1.9088,1.5755,1.8928,8.3852,58.0877,1.3815,1010.2500,0.0000,94.5817,114.9633,7.4280,12.6868
12/14/2015,8,85.1462,441.8404,26.0032,89.1271,84.4579,491.1558,19.1735,9.5662,58.1503,1.8931,1010.2500,0.0000,83.7242,123.4733,8.2751,12.9947
12/14/2015,9,259.1823,773.4230,45.7777,260.8878,254.5399,817.3599,29.2090,12.3145,49.8825,2.0009,1010.5000,0.0000,74.0963,133.4167,13.6817,13.6830
12/14/2015,10,410.3584,874.8007,54.4386,410.2280,406.8671,916.3131,34.0912,13.2308,41.0218,2.2819,1011.5000,0.0000,66.0178,145.2800,17.9572,14.0385
12/14/2015,11,516.7583,919.1442,60.4505,516.5841,515.6493,961.2283,38.4512,14.1648,39.3912,2.2660,1010.7500,0.0000,60.2397,159.2883,19.9017,14.1233
12/14/2015,12,567.0853,937.7843,62.8873,567.1446,567.7279,981.1935,40.1915,15.5682,35.3540,2.1897,1010.5000,0.0000,57.4765,175.0283,20.5012,14.1073
12/14/2015,13,555.3912,915.0247,72.7022,554.5428,556.0935,958.9786,50.2205,16.3820,34.1160,3.1475,1010.0000,0.0000,58.1617,191.2517,21.0095,14.1028
12/14/2015,14,483.4671,906.5431,60.4519,480.1951,482.4221,950.4742,38.9132,16.3730,33.2133,4.6790,1010.0000,0.0000,62.1803,206.4217,21.9270,14.1017
12/14/2015,15,362.7901,859.4575,53.5053,356.7745,359.2692,903.8162,34.0764,15.9150,30.9368,5.0649,1009.7500,0.0000,68.9480,219.5967,21.6920,14.1203
12/14/2015,16,202.2643,742.4448,42.0568,196.9539,199.8252,801.6392,27.6727,15.1587,29.7693,4.8594,1009.7500,0.0000,77.7245,230.6483,20.1028,14.1682
12/14/2015,17,34.9132,213.7681,14.6813,33.6570,34.8871,243.0167,12.5902,13.0928,35.0483,4.6650,1010.0167,0.0000,87.7800,239.9683,17.5528,13.4167
12/14/2015,18,0.1522,0.0000,0.1522,0.1588,0.1370,0.0000,0.1370,11.1310,40.9407,3.4028,1010.5000,0.0000,99.1483,248.0583,13.2363,13.0498
12/14/2015,19,0.0580,0.0000,0.0580,0.1488,0.0522,0.0000,0.0522,10.6083,42.2095,2.4029,1010.7500,0.0000,111.0000,255.4383,11.0807,13.0070
12/14/2015,20,0.1128,0.0000,0.1128,0.1919,0.1016,0.0000,0.1016,10.1400,44.1395,2.2184,1011.0000,0.0000,123.1733,262.6633,9.8345,12.9753
12/14/2015,21,0.1082,0.0000,0.1082,0.2200,0.0974,0.0000,0.0974,10.0043,43.7465,2.0729,1011.5000,0.0000,135.5733,270.5133,9.1672,12.9517
12/14/2015,22,0.0356,0.0000,0.0356,-0.4623,0.0320,0.0000,0.0320,9.8733,44.3458,3.3053,1011.5000,0.0000,147.9333,280.5650,8.8870,12.9327
12/14/2015,23,0.0495,0.0000,0.0495,-0.4069,0.0445,0.0000,0.0445,9.8408,43.6248,2.8665,1011.2500,0.0000,159.6650,297.7583,8.8845,12.9167
12/15/2015,0,0.1662,0.0000,0.1662,0.2480,0.1497,0.0000,0.1497,9.9712,42.7610,4.3194,1011.2500,0.0000,168.0067,270.5706,9.0645,12.9007
12/15/2015,1,0.0657,0.0000,0.0657,-0.2768,0.0592,0.0000,0.0592,9.8217,43.2195,4.0004,1010.2500,0.0000,165.6600,40.9502,9.0170,12.8877
12/15/2015,2,0.0000,0.0000,0.0000,-0.7434,0.0000,0.0000,0.0000,9.5365,43.9257,2.9150,1011.0000,0.0000,155.3333,70.3427,8.6415,12.8718
12/15/2015,3,0.0077,0.0000,0.0077,-0.6838,0.0070,0.0000,0.0070,8.6787,45.6358,2.4922,1010.5000,0.0000,143.2417,83.7340,7.8396,12.8492
12/15/2015,4,0.0000,0.0000,0.0000,-0.6823,0.0000,0.0000,0.0000,8.4450,45.7088,2.7780,1010.7500,0.0000,130.8300,92.6467,7.2056,12.8238
12/15/2015,5,0.0000,0.0000,0.0000,-0.6910,0.0000,0.0000,0.0000,7.6513,48.2442,2.1552,1010.7500,0.0000,118.4850,100.1383,6.5828,12.7953
12/15/2015,6,0.0533,0.0000,0.0533,-0.4048,0.0480,0.0000,0.0480,7.1661,49.8645,2.0813,1011.2500,0.0000,106.4200,107.3550,5.9545,12.7612
12/15/2015,7,1.6038,0.0000,1.6038,1.9636,1.9346,2.1115,1.9116,7.0263,51.4692,1.9501,1012.0000,0.0000,94.7067,114.9433,5.4792,12.7185
12/15/2015,8,82.0652,416.3438,26.1619,85.6040,81.4360,462.1470,19.7001,8.7383,48.2905,1.9153,1012.7500,0.0000,83.8372,123.4483,6.6384,12.9928
12/15/2015,9,258.4100,767.1248,47.9697,260.0598,254.1626,812.6980,31.4250,13.8693,34.6765,1.9268,1013.5000,0.0000,74.2092,133.3717,14.2575,13.7222
12/15/2015,10,409.1193,866.7923,57.8693,409.7309,406.5561,910.7483,37.5270,15.9138,30.1790,1.9835,1013.7500,0.0000,66.1205,145.2017,21.2005,14.0123
12/15/2015,11,515.2773,913.3241,63.0124,516.2826,515.1777,957.5578,41.0194,16.4218,33.4203,1.4686,1014.2500,0.0000,60.3263,159.1883,24.9840,13.9847
12/15/2015,12,563.2997,926.2201,66.1924,564.1244,564.3593,970.3966,43.5412,16.3260,31.3653,1.4357,1013.7333,0.0000,57.5383,174.9083,24.4398,13.9898
12/15/2015,13,557.0920,929.9234,67.0354,556.5749,557.8228,974.1289,44.4709,16.2580,30.6890,1.8557,1012.7500,0.0000,58.1942,191.1133,23.0905,14.0400
12/15/2015,14,488.4969,907.7216,64.7916,485.5818,487.5422,951.9991,43.1820,16.4197,27.9448,2.5513,1012.2500,0.0000,62.1835,206.2817,23.6347,14.0572
12/15/2015,15,365.8665,843.1814,62.0498,360.1023,362.4933,888.1034,42.5536,16.2817,27.2808,3.0813,1012.0000,0.0000,68.9277,219.4583,23.2062,14.0805
12/15/2015,16,202.0245,701.9904,49.6125,196.8747,199.7283,761.5607,35.2403,15.9420,31.5683,2.9038,1012.7500,0.0000,77.6857,230.5333,21.8128,14.1278
12/15/2015,17,34.5668,184.6405,16.7205,33.5701,34.7219,208.4995,14.9878,14.2345,40.8950,2.4042,1012.5000,0.0000,87.7300,239.8567,18.9228,13.3775
12/15/2015,18,0.1290,0.0000,0.1290,-0.0748,0.1162,0.0000,0.1162,13.3593,44.3278,2.5065,1012.7500,0.0000,99.0833,247.9550,14.8620,13.0458
12/15/2015,19,0.0587,0.0000,0.0587,0.1085,0.0529,0.0000,0.0529,11.6182,50.3103,1.9181,1013.2500,0.0000,110.9000,255.3333,12.4490,13.0077
12/15/2015,20,0.0456,0.0000,0.0456,-0.2156,0.0411,0.0000,0.0411,10.6133,53.7463,1.7459,1014.0000,0.0000,123.1017,262.5517,10.6588,12.9762
12/15/2015,21,0.0000,0.0000,0.0000,-0.7534,0.0000,0.0000,0.0000,10.1330,50.6453,1.9708,1014.7500,0.0000,135.4933,269.6317,9.5268,12.9522
12/15/2015,22,0.0000,0.0000,0.0000,-0.7527,0.0000,0.0000,0.0000,9.8203,46.8377,1.6343,1015.0000,0.0000,147.8467,280.3883,8.8923,12.9310
12/15/2015,23,0.0070,0.0000,0.0070,-0.6823,0.0063,0.0000,0.0063,8.6592,52.1332,1.1279,1016.0000,0.0000,159.6017,297.4417,8.1940,12.9087
12/16/2015,0,0.0371,0.0000,0.0371,-0.4523,0.0334,0.0000,0.0334,8.4855,39.3598,1.6392,1015.7500,0.0000,168.0167,273.0032,7.2835,12.8878
12/16/2015,1,0.0000,0.0000,0.0000,-0.6787,0.0000,0.0000,0.0000,7.7829,38.2488,1.1554,1015.5000,0.0000,165.7600,40.6895,6.7890,12.8692
12/16/2015,2,0.0000,0.0000,0.0000,-0.6787,0.0000,0.0000,0.0000,7.0813,43.0265,1.3826,1015.5000,0.0000,155.4417,70.2995,6.1500,12.8452
12/16/2015,3,0.1407,0.0000,0.1407,0.0115,0.1267,0.0000,0.1267,6.1023,51.6122,1.1504,1015.5000,0.0000,143.3617,83.7230,5.5123,12.8208
12/16/2015,4,0.0711,0.0000,0.0711,-0.3329,0.0641,0.0000,0.0641,4.9537,53.9608,0.4984,1016.0000,0.0000,130.9533,92.6417,4.3178,12.7925
12/16/2015,5,0.1902,0.0000,0.1902,-0.0424,0.1713,0.0000,0.1713,6.1537,45.6127,1.6097,1016.0000,0.0000,118.6017,100.1317,3.7458,12.7590
12/16/2015,6,0.0000,0.0000,0.0000,-0.5753,0.0000,0.0000,0.0000,6.3026,44.2917,1.5000,1016.5000,0.0000,106.5300,107.3400,4.0529,12.7250
12/16/2015,7,1.7991,0.0000,1.7991,1.7986,2.0881,2.3939,2.0614,6.5166,44.8675,1.4939,1016.7500,0.0000,94.8317,114.9200,4.3858,12.6872
12/16/2015,8,71.8025,269.6586,33.3765,74.4573,71.5125,311.3435,28.0503,6.5419,51.0237,1.4260,1017.2500,0.0000,83.9517,123.4033,5.3780,12.9347
12/16/2015,9,241.2909,680.2264,54.2842,242.6310,237.2573,724.0806,38.4632,13.1367,31.8127,1.5413,1018.2500,0.0000,74.3167,133.3183,12.2198,13.7228
12/16/2015,10,397.1105,827.8672,61.3177,397.8925,394.7721,871.6764,41.2930,15.9938,26.8077,1.3672,1018.5000,0.0000,66.2175,145.1350,20.0467,14.0120
12/16/2015,11,515.2058,919.2032,61.1874,516.2870,514.9736,963.2802,39.1969,15.8627,25.8405,1.0622,1018.7500,0.0000,60.4043,159.0833,24.8235,13.9888
12/16/2015,12,568.2168,942.6637,63.0108,568.2076,569.0055,986.5157,40.2980,15.4477,28.7865,2.4679,1017.5000,0.0000,57.5937,174.7750,23.0783,14.0300
12/16/2015,13,556.3918,936.0398,63.4018,555.4783,557.0949,980.2065,40.8469,15.8783,29.1398,2.5228,1017.5000,0.0000,58.2202,190.9767,21.2827,14.0907
12/16/2015,14,485.6764,904.4284,63.4413,482.5887,484.7630,948.7039,41.8713,16.1175,27.2593,2.3774,1017.2500,0.0000,62.1807,206.1483,22.3278,14.0943
12/16/2015,15,365.1432,856.8678,56.0570,359.5307,361.9485,902.2059,36.5749,16.4662,30.2717,2.3071,1017.0000,0.0000,68.9003,219.3333,22.7928,14.0977
12/16/2015,16,201.1776,717.9546,44.7489,196.1251,198.9941,777.6224,30.4081,16.3628,37.3627,2.2857,1016.5000,0.0000,77.6413,230.4150,22.5178,14.1077
12/16/2015,17,34.8266,193.2270,16.1663,33.8061,34.9580,218.1166,14.3101,14.9283,51.6022,2.2030,1016.5000,0.0000,87.6733,239.7533,19.9743,13.3907
12/16/2015,18,0.1282,0.0000,0.1282,-0.2408,0.1155,0.0000,0.1155,14.0602,52.2843,2.6171,1016.5000,0.0000,99.0183,247.8550,15.7085,13.0533
12/16/2015,19,0.0394,0.0000,0.0394,-0.1164,0.0355,0.0000,0.0355,12.9165,55.5525,1.2273,1016.7500,0.0000,110.8117,255.2333,13.7608,13.0168
12/16/2015,20,0.0695,0.0000,0.0695,0.1488,0.0626,0.0000,0.0626,11.0757,57.6632,0.4670,1017.7500,0.0000,123.0183,262.4500,11.7208,12.9862
12/16/2015,21,0.1136,0.0000,0.1136,0.1991,0.1023,0.0000,0.1023,10.2780,59.7258,1.0235,1017.7500,0.0000,135.4117,270.2533,10.2362,12.9598
12/16/2015,22,0.0958,0.0000,0.0958,-0.0323,0.0863,0.0000,0.0863,9.7987,58.7570,1.2553,1017.5000,0.0000,147.7583,280.2200,9.2800,12.9368
12/16/2015,23,0.1167,0.0000,0.1167,-0.0360,0.1051,0.0000,0.1051,8.7881,63.6187,0.9308,1018.0000,0.0000,159.5383,297.1483,8.3780,12.9142
12/17/2015,0,0.0989,0.0000,0.0989,-0.1467,0.0891,0.0000,0.0891,7.6607,67.9463,0.8604,1017.5000,0.0000,168.0217,275.4470,7.4967,12.8905
12/17/2015,1,0.2149,0.0000,0.2149,0.2898,0.1935,0.0000,0.1935,6.9306,70.1392,0.8800,1018.0000,0.0000,165.8567,40.4042,6.5882,12.8687
12/17/2015,2,0.0719,0.0000,0.0719,-0.3789,0.0647,0.0000,0.0647,7.1667,66.8455,1.4671,1017.2500,0.0000,155.5667,70.2385,6.1239,12.8420
12/17/2015,3,0.0000,0.0000,0.0000,-0.6694,0.0000,0.0000,0.0000,7.0407,65.8955,1.2982,1017.5000,0.0000,143.4767,83.6955,6.0911,12.8205
12/17/2015,4,0.1461,0.0000,0.1461,-0.0259,0.1316,0.0000,0.1316,6.7908,63.9120,1.1100,1017.0000,0.0000,131.0717,92.6300,5.7071,12.7940
12/17/2015,5,0.1260,0.0000,0.1260,-0.1014,0.1135,0.0000,0.1135,6.2470,63.0123,1.2299,1017.5000,0.0000,118.7250,100.1117,5.2063,12.7630
12/17/2015,6,0.0835,0.0000,0.0835,-0.2510,0.0752,0.0000,0.0752,6.3355,60.3035,1.4344,1017.7500,0.0000,106.6383,107.3183,4.9294,12.7235
12/17/2015,7,1.3934,0.0000,1.3934,1.6137,1.5867,1.3446,1.5727,6.6641,59.0567,1.0572,1018.5000,0.0000,94.9500,114.8883,5.0224,12.6842
12/17/2015,8,73.7082,378.2152,24.0344,77.1359,73.2727,423.0141,18.1583,8.4178,54.8882,0.7774,1019.0000,0.0000,84.0538,123.3617,6.3384,12.9508
12/17/2015,9,240.8457,724.0796,44.5514,242.9651,237.0852,769.8120,28.6105,14.5415,37.6907,1.4824,1019.7500,0.0000,74.4193,133.2517,14.1003,13.7115
12/17/2015,10,389.2527,832.6955,54.2668,390.3748,386.9779,876.8293,34.2763,16.3212,33.1488,1.6198,1019.7500,0.0000,66.3085,145.0483,21.4582,13.9623
12/17/2015,11,492.7528,881.1073,58.5288,494.8777,493.5485,926.7367,36.8320,18.4580,30.5427,1.5976,1019.2500,0.0000,60.4770,158.9750,25.6612,13.9598
12/17/2015,12,542.0317,896.3859,62.2579,543.8703,544.1077,942.0840,39.8752,18.5008,29.8083,1.1590,1018.5000,0.0000,57.6402,174.6517,26.6797,13.9227
12/17/2015,13,530.1981,885.5445,63.9818,531.2997,532.3686,931.8943,41.7557,19.4522,29.3540,1.5224,1017.5000,0.0000,58.2387,190.8367,26.1308,13.9488
12/17/2015,14,462.7569,854.8244,63.5406,460.6862,462.5293,899.8662,42.2901,17.9762,41.9928,2.1982,1016.7500,0.0000,62.1708,206.0100,25.8998,13.9852
12/17/2015,15,344.3323,790.9796,58.4754,339.5011,341.5961,836.2995,39.4266,17.5723,45.6603,1.9550,1016.0000,0.0000,68.8673,219.2167,24.5293,14.0417
12/17/2015,16,190.3569,656.9660,46.4956,185.9979,188.3660,714.9211,32.6186,17.0285,49.3712,1.9497,1015.7500,0.0000,77.5902,230.3117,23.2843,14.0808
12/17/2015,17,33.4812,179.7376,15.9634,32.5545,33.5800,206.2667,14.0647,15.2942,57.0755,1.4514,1015.2500,0.0000,87.6033,239.6550,20.3710,13.3508
12/17/2015,18,0.1313,0.0000,0.1313,-0.2874,0.1182,0.0000,0.1182,14.3258,62.6187,1.4650,1015.5000,0.0000,98.9433,247.7600,16.1663,13.0452
12/17/2015,19,0.0440,0.0000,0.0440,0.0862,0.0397,0.0000,0.0397,13.6807,69.7323,0.8818,1015.5000,0.0000,110.7350,255.1417,14.1320,13.0095
12/17/2015,20,0.0827,0.0000,0.0827,0.1294,0.0744,0.0000,0.0744,12.9422,73.3267,0.3013,1015.5000,0.0000,122.9333,262.3500,12.8257,12.9825
12/17/2015,21,0.0904,0.0000,0.0904,0.1897,0.0814,0.0000,0.0814,11.1822,77.9107,0.4174,1016.5000,0.0000,135.3250,270.1450,11.4518,12.9598
12/17/2015,22,0.1051,0.0000,0.1051,0.2135,0.0946,0.0000,0.0946,10.5467,78.7297,1.2339,1016.2500,0.0000,147.6967,280.0550,10.5088,12.9343
12/17/2015,23,0.0680,0.0000,0.0680,-0.1352,0.0612,0.0000,0.0612,10.7770,72.9723,1.6265,1016.0000,0.0000,159.4717,296.8667,10.0428,12.9155
12/18/2015,0,0.0719,0.0000,0.0719,-0.2049,0.0647,0.0000,0.0647,11.2053,61.7393,2.0533,1016.0000,0.0000,168.0133,277.8960,10.3173,12.9018
12/18/2015,1,0.0000,0.0000,0.0000,-0.7311,0.0000,0.0000,0.0000,10.5775,56.6638,1.7972,1016.2500,0.0000,165.9450,40.0962,9.8232,12.8833
12/18/2015,2,0.1059,0.0000,0.1059,0.1970,0.0954,0.0000,0.0954,10.5233,52.0393,2.3995,1015.5000,0.0000,155.6950,70.1602,9.3223,12.8662
12/18/2015,3,0.0371,0.0000,0.0371,-0.4486,0.0334,0.0000,0.0334,10.5493,47.2468,2.3560,1015.5000,0.0000,143.5900,83.6692,9.2455,12.8450
12/18/2015,4,0.0348,0.0000,0.0348,-0.5004,0.0313,0.0000,0.0313,10.1228,45.1427,1.8654,1015.2500,0.0000,131.1883,92.6050,8.9355,12.8202
12/18/2015,5,0.0371,0.0000,0.0371,-0.4760,0.0334,0.0000,0.0334,9.9475,45.3042,2.1540,1014.7500,0.0000,118.8483,100.0883,8.5553,12.7913
12/18/2015,6,0.1260,0.0000,0.1260,0.2560,0.1135,0.0000,0.1135,9.7770,44.8282,2.3536,1014.5000,0.0000,106.7500,107.2833,8.4285,12.7588
12/18/2015,7,1.0106,0.0000,1.0106,0.9254,1.1737,1.5505,1.1605,9.8642,43.5698,2.4868,1015.0000,0.0000,95.0617,114.8483,8.3768,12.7233
12/18/2015,8,76.0161,406.4990,23.1135,79.7669,75.7220,453.4499,17.1211,11.5617,40.5712,2.1789,1015.2500,0.0000,84.1600,123.3117,9.5345,12.9712
12/18/2015,9,249.5720,767.3324,43.0500,252.0922,246.0339,815.4852,26.7877,16.5902,29.7663,2.4654,1015.5000,0.0000,74.5173,133.1850,16.9230,13.6607
12/18/2015,10,400.1607,868.3642,52.0000,402.3550,398.8430,915.5282,31.7955,19.7593,25.7407,2.4361,1015.7500,0.0000,66.3935,144.9550,23.9103,13.8810
12/18/2015,11,506.6328,915.2543,56.5175,510.2352,508.7665,964.1247,34.6116,21.9417,21.7965,2.0529,1015.0000,0.0000,60.5430,158.8667,28.6565,13.8683
12/18/2015,12,559.5487,936.5076,58.8374,563.7860,563.8188,986.8468,36.1934,23.4113,18.8788,1.7223,1013.7500,0.0000,57.6802,174.5217,29.9590,13.8263
12/18/2015,13,548.1663,926.0966,60.7960,549.9891,551.1225,974.3998,38.3205,21.2742,36.1962,1.9276,1012.5000,0.0000,58.2487,190.6983,29.2035,13.8540
12/18/2015,14,480.3264,902.2528,58.8067,478.7866,480.4208,948.5116,37.3002,19.0922,47.7890,2.4104,1011.7333,0.0000,62.1538,205.8867,26.4683,13.9692
12/18/2015,15,363.0456,850.4985,55.1627,358.3774,360.5276,897.4617,35.7091,19.0175,54.7645,2.5925,1011.7500,0.0000,68.8273,219.1017,25.5293,14.0130
12/18/2015,16,202.1637,721.8594,43.7901,197.6667,200.2682,782.6921,29.3842,18.6580,57.9880,2.2972,1010.7500,0.0000,77.5330,230.2083,24.3862,14.0535
12/18/2015,17,35.7227,212.5731,15.0755,34.5942,35.7751,239.5002,12.9702,16.8483,68.3913,1.4869,1010.5000,0.0000,87.5300,239.5583,21.9465,13.4125
12/18/2015,18,0.1367,0.0000,0.1367,0.1494,0.1231,0.0000,0.1231,15.5125,73.3050,1.2085,1010.2500,0.0000,98.8617,247.6750,17.5050,13.0358
12/18/2015,19,0.0402,0.0000,0.0402,0.0733,0.0362,0.0000,0.0362,15.5327,79.2433,1.6019,1010.0000,0.0000,110.6650,255.0533,15.5018,13.0040
12/18/2015,20,0.0556,0.0000,0.0556,0.1071,0.0501,0.0000,0.0501,15.1035,82.8667,0.9236,1010.2500,0.0000,122.8433,262.2550,14.8105,12.9807
12/18/2015,21,0.0170,0.0000,0.0170,-0.6180,0.0153,0.0000,0.0153,13.1828,87.1467,1.0904,1010.2500,0.0000,135.2333,270.0350,13.5803,12.9590
12/18/2015,22,0.0919,0.0000,0.0919,0.1409,0.0828,0.0000,0.0828,12.6248,89.9250,1.6114,1011.0000,0.0000,147.6117,279.9167,12.5603,12.9380
12/18/2015,23,0.0881,0.0000,0.0881,0.1818,0.0793,0.0000,0.0793,12.4878,86.2543,1.6898,1011.0000,0.0000,159.3983,296.6000,11.9645,12.9188
12/19/2015,0,0.0402,0.0000,0.0402,-0.3148,0.0362,0.0000,0.0362,12.0512,76.9937,1.7859,1010.5000,0.0000,168.0067,280.3570,11.4723,12.9027
12/19/2015,1,0.0124,0.0000,0.0124,-0.6569,0.0111,0.0000,0.0111,10.9373,74.1183,0.7546,1011.0000,0.0000,166.0333,39.7638,10.7692,12.8793
12/19/2015,2,0.1244,0.0000,0.1244,0.2415,0.1121,0.0000,0.1121,10.5292,75.3148,0.9490,1010.7500,0.0000,155.8050,70.0647,9.6395,12.8565
12/19/2015,3,0.1422,0.0000,0.1422,0.2272,0.1281,0.0000,0.1281,9.7875,71.3337,0.7341,1010.2500,0.0000,143.7017,83.6192,9.0510,12.8348
12/19/2015,4,0.0131,0.0000,0.0131,-0.6320,0.0118,0.0000,0.0118,8.8643,65.6587,1.0938,1010.0000,0.0000,131.3000,92.5650,8.4317,12.8093
12/19/2015,5,0.0000,0.0000,0.0000,-0.6866,0.0000,0.0000,0.0000,8.4112,67.1177,0.8864,1009.2500,0.0000,118.9600,100.0517,7.9503,12.7812
12/19/2015,6,0.0897,0.0000,0.0897,-0.1711,0.0808,0.0000,0.0808,7.6963,69.3075,0.2904,1009.7500,0.0000,106.8717,107.2450,7.1844,12.7487
12/19/2015,7,0.6456,0.0000,0.6456,0.5896,0.8006,2.5812,0.7811,7.4693,72.1958,0.4787,1010.0000,0.0000,95.1700,114.8050,6.6632,12.7118
12/19/2015,8,68.1896,309.0657,27.3118,71.5096,67.8859,348.8006,22.0862,8.7319,68.8080,0.4950,1010.7500,0.0000,84.2580,123.2550,7.3065,12.9220
12/19/2015,9,233.5422,648.1679,59.4093,235.9775,229.7056,693.1606,43.7493,14.2348,48.9120,1.6203,1011.0000,0.0000,74.6082,133.1150,14.3630,13.6705
12/19/2015,10,380.3110,769.3443,72.5503,381.8343,377.6993,812.4610,52.7378,15.9435,49.1307,2.1397,1011.5000,0.0000,66.4720,144.8617,20.7947,13.9588
12/19/2015,11,481.1829,801.5107,87.7727,483.3590,481.0748,845.1408,66.2499,17.0042,61.6033,2.3665,1011.5000,0.0000,60.6010,158.7550,23.7648,14.0075
12/19/2015,12,529.0762,809.2586,96.8314,530.7127,530.0154,852.5700,74.6362,16.6663,67.9112,3.5257,1011.2500,0.0000,57.7130,174.3917,22.6325,14.0443
12/19/2015,13,494.8622,694.6390,128.5165,494.9387,495.5952,737.1052,106.9014,16.9180,63.7833,2.9750,1010.0000,0.0000,58.2512,190.5667,21.8768,14.0768
12/19/2015,14,426.1752,639.3701,128.5603,424.5953,425.5603,679.2868,109.2597,17.3083,65.9243,2.5585,1009.7667,0.0000,62.1300,205.7533,22.9477,14.0110
